token,label
屋,O
里,O
好,O
好,O
休,O
息,O
下,O
，,O
养,O
好,O
精,O
神,O
，,O
等,O
内,O
门,O
的,O
管,O
事,O
一,O
来,O
，,O
我,O
就,O
叫,O
你,O
过,O
去,O
，,O
我,O
要,O
先,O
出,O
去,O
一,O
下,O
，,O
招,O
呼,O
几,O
位,O
熟,O
客,O
。,O
”,O
韩,O
胖,O
子,O
指,O
着,O
院,O
里,O
的,O
厢,O
房,O
，,O
和,O
蔼,O
的,O
对,O
他,O
说,O
道,O
。,O
"
",O
"
",O
说,O
完,O
，,O
便,O
转,O
身,O
匆,O
忙,O
地,O
向,O
外,O
走,O
去,O
。,O
"
",O
"
",O
到,O
门,O
口,O
时,O
，,O
他,O
似,O
乎,O
心,O
里,O
又,O
有,O
些,O
不,O
太,O
放,O
心,O
，,O
又,O
嘱,O
咐,O
了,O
一,O
句,O
。,O
"
",O
"
",O
“,O
别,O
乱,O
跑,O
啊,O
，,O
镇,O
子,O
里,O
人,O
太,O
多,O
，,O
别,O
走,O
丢,O
了,O
，,O
最,O
好,O
别,O
出,O
院,O
子,O
。,O
”,O
"
",O
"
",O
“,O
恩,O
！,O
”,O
"
",O
"
",O
看,O
到,O
韩,O
立,O
老,O
实,O
的,O
答,O
应,O
了,O
一,O
声,O
，,O
他,O
才,O
真,O
正,O
放,O
心,O
的,O
走,O
了,O
出,O
去,O
。,O
"
",O
"
",O
韩,O
立,O
见,O
到,O
三,O
叔,O
走,O
出,O
了,O
屋,O
子,O
，,O
感,O
到,O
很,O
累,O
，,O
便,O
一,O
头,O
倒,O
到,O
床,O
上,O
呼,O
呼,O
的,O
睡,O
了,O
起,O
来,O
，,O
竟,O
然,O
没,O
有,O
一,O
点,O
小,O
孩,O
子,O
怕,O
生,O
的,O
感,O
觉,O
。,O
"
",O
"
",O
到,O
晚,O
上,O
，,O
有,O
个,O
小,O
厮,O
送,O
来,O
了,O
饭,O
菜,O
，,O
虽,O
然,O
不,O
是,O
大,O
鱼,O
大,O
肉,O
，,O
倒,O
也,O
算,O
是,O
可,O
口,O
。,O
吃,O
完,O
后,O
，,O
一,O
小,O
厮,O
又,O
走,O
了,O
进,O
来,O
，,O
把,O
吃,O
剩,O
饭,O
碗,O
给,O
端,O
了,O
出,O
去,O
，,O
这,O
时,O
三,O
叔,O
才,O
不,O
慌,O
不,O
忙,O
的,O
走,O
了,O
进,O
来,O
。,O
"
",O
"
",O
“,O
怎,O
么,O
样,O
，,O
饭,O
菜,O
还,O
合,O
你,O
胃,O
口,O
吧,O
，,O
有,O
些,O
想,O
家,O
了,O
吧,O
？,O
”,O
"
",O
"
",O
“,O
恩,O
，,O
有,O
点,O
想,O
了,O
。,O
”,O
韩,O
立,O
显,O
的,O
很,O
乖,O
巧,O
。,O
"
",O
"
",O
三,O
叔,O
看,O
起,O
来,O
对,O
韩,O
立,O
的,O
回,O
答,O
很,O
满,O
意,O
，,O
紧,O
接,O
着,O
和,O
他,O
聊,O
起,O
了,O
一,O
些,O
家,O
常,O
便,O
话,O
，,O
吹,O
嘘,O
一,O
些,O
自,O
己,O
经,O
历,O
过,O
的,O
趣,O
人,O
趣,O
事,O
。,O
渐,O
渐,O
的,O
，,O
韩,O
立,O
没,O
有,O
了,O
拘,O
束,O
感,O
，,O
和,O
他,O
也,O
开,O
始,O
有,O
说,O
有,O
笑,O
起,O
来,O
。,O
"
",O
"
",O
就,O
这,O
样,O
，,O
一,O
连,O
过,O
了,O
两,O
天,O
。,O
"
",O
"
",O
第,O
三,O
天,O
，,O
当,O
韩,O
立,O
吃,O
完,O
晚,O
饭,O
，,O
正,O
等,O
三,O
叔,O
来,O
给,O
他,O
讲,O
江,O
湖,O
故,O
事,O
时,O
，,O
又,O
有,O
一,O
辆,O
马,O
车,O
停,O
到,O
了,O
酒,O
楼,O
门,O
前,O
。,O
"
",O
"
",O
这,O
辆,O
马,O
车,O
通,O
体,O
被,O
黑,O
漆,O
刷,O
的,O
乌,O
黑,O
亮,O
，,O
驾,O
车,O
的,O
也,O
是,O
不,O
常,O
见,O
的,O
百,O
里,O
挑,O
一,O
的,O
黄,O
骠,O
骏,O
马,O
，,O
最,O
惹,O
人,O
注,O
意,O
的,O
是,O
，,O
在,O
马,O
车,O
边,O
框,O
上,O
插,O
着,O
一,O
面,O
锈,O
着,O
“,O
玄,O
”,O
字,O
的,O
小,O
三,O
角,O
黑,O
旗,O
，,O
银,O
字,O
红,O
边,O
，,O
自,O
然,O
的,O
透,O
着,O
一,O
股,O
说,O
不,O
出,O
的,O
神,O
秘,O
色,O
彩,O
。,O
"
",O
"
",O
看,O
到,O
这,O
面,O
小,O
旗,O
，,O
凡,O
是,O
在,O
这,O
方,O
圆,O
数,O
百,O
里,O
走,O
动,O
的,O
江,O
湖,O
老,O
手,O
都,O
知,O
道,O
，,O
这,O
片,O
地,O
方,O
的,O
两,O
大,O
霸,O
主,O
之,O
一,O
的,O
“,O
七,O
玄,O
门,O
”,O
，,O
有,O
重,O
要,O
人,O
物,O
驾,O
临,O
本,O
地,O
了,O
。,O
"
",O
"
",O
“,O
七,O
玄,O
门,O
”,O
又,O
叫,O
“,O
七,O
绝,O
门,O
”,O
，,O
由,O
二,O
百,O
年,O
前,O
赫,O
赫,O
有,O
名,O
的,O
“,O
七,O
绝,O
上,O
人,O
”,O
所,O
创,O
立,O
，,O
曾,O
一,O
度,O
雄,O
霸,O
镜,O
州,O
数,O
十,O
载,O
，,O
甚,O
至,O
还,O
渗,O
透,O
过,O
与,O
镜,O
州,O
相,O
近,O
的,O
数,O
州,O
，,O
在,O
整,O
个,O
越,O
国,O
也,O
声,O
名,O
赫,O
赫,O
过,O
。,O
但,O
自,O
从,O
“,O
七,O
绝,O
上,O
人,O
”,O
病,O
故,O
后,O
，,O
“,O
七,O
玄,O
门,O
”,O
势,O
力,O
就,O
一,O
落,O
千,O
丈,O
，,O
被,O
其,O
他,O
门,O
派,O
联,O
手,O
挤,O
出,O
了,O
镜,O
州,O
府,O
镜,O
州,O
城,O
。,O
百,O
年,O
前,O
，,O
宗,O
门,O
被,O
迫,O
搬,O
迁,O
到,O
镜,O
州,O
最,O
偏,O
僻,O
的,O
地,O
方,O
—,O
—,O
仙,O
霞,O
山,O
，,O
从,O
此,O
在,O
处,O
生,O
根,O
落,O
户,O
，,O
落,O
为,O
三,O
流,O
地,O
方,O
小,O
势,O
力,O
。,O
"
",O
"
",O
有,O
句,O
话,O
说,O
的,O
好,O
瘦,O
死,O
的,O
骆,O
驼,O
比,O
马,O
大,O
，,O
七,O
玄,O
门,O
毕,O
竟,O
曾,O
经,O
是,O
个,O
大,O
门,O
派,O
，,O
拥,O
有,O
的,O
潜,O
力,O
还,O
是,O
非,O
同,O
小,O
可,O
。,O
来,O
到,O
彩,O
霞,O
山,O
这,O
个,O
地,O
方,O
，,O
立,O
刻,O
便,O
控,O
制,O
住,O
包,O
括,O
“,O
青,O
牛,O
镇,O
”,O
在,O
内,O
的,O
十,O
几,O
个,O
小,O
城,O
镇,O
，,O
拥,O
有,O
门,O
下,O
弟,O
子,O
三,O
四,O
千,O
人,O
，,O
是,O
本,O
地,O
名,O
附,O
其,O
实,O
的,O
两,O
大,O
霸,O
主,O
之,O
一,O
。,O
"
",O
"
",O
本,O
地,O
唯,O
一,O
能,O
和,O
七,O
玄,O
门,O
抗,O
衡,O
的,O
另,O
一,O
股,O
势,O
力,O
是,O
“,O
野,O
狼,O
帮,O
”,O
。,O
"
",O
"
",O
野,O
狼,O
帮,O
前,O
身,O
是,O
镜,O
州,O
界,O
内,O
一,O
股,O
烧,O
杀,O
掳,O
掠,O
的,O
马,O
贼,O
，,O
后,O
来,O
几,O
经,O
官,O
府,O
围,O
剿,O
，,O
一,O
部,O
分,O
接,O
受,O
了,O
官,O
府,O
招,O
安,O
，,O
另,O
一,O
部,O
分,O
马,O
贼,O
便,O
成,O
了,O
野,O
狼,O
帮,O
，,O
但,O
是,O
马,O
贼,O
凶,O
狠,O
嗜,O
血,O
、,O
敢,O
杀,O
敢,O
拼,O
的,O
狠,O
劲,O
却,O
一,O
并,O
传,O
了,O
下,O
来,O
，,O
因,O
此,O
七,O
玄,O
门,O
在,O
和,O
野,O
狼,O
帮,O
次,O
冲,O
突,O
时,O
屡,O
屡,O
处,O
在,O
了,O
下,O
风,O
。,O
"
",O
"
",O
野,O
狼,O
帮,O
控,O
制,O
的,O
乡,O
镇,O
虽,O
然,O
比,O
较,O
多,O
，,O
但,O
不,O
会,O
经,O
营,O
，,O
论,O
富,O
足,O
程,O
度,O
远,O
远,O
及,O
不,O
上,O
七,O
玄,O
门,O
旗,O
下,O
的,O
城,O
镇,O
。,O
野,O
狼,O
帮,O
十,O
分,O
眼,O
馋,O
七,O
玄,O
门,O
下,O
的,O
几,O
个,O
较,O
富,O
裕,O
的,O
地,O
盘,O
，,O
最,O
近,O
经,O
常,O
挑,O
起,O
两,O
者,O
之,O
间,O
的,O
冲,O
突,O
，,O
这,O
令,O
现,O
任,O
的,O
七,O
玄,O
门,O
门,O
主,O
头,O
疼,O
不,O
已,O
，,O
这,O
也,O
成,O
为,O
了,O
七,O
玄,O
门,O
近,O
年,O
来,O
一,O
再,O
扩,O
招,O
门,O
内,O
弟,O
子,O
的,O
主,O
要,O
原,O
因,O
。,O
"
",O
"
",O
马,O
车,O
上,O
跳,O
下,O
一,O
名,O
四,O
十,O
多,O
岁,O
的,O
瘦,O
削,O
汉,O
子,O
，,O
这,O
名,O
汉,O
子,O
动,O
作,O
敏,O
捷,O
，,O
明,O
显,O
身,O
手,O
不,O
弱,O
，,O
对,O
这,O
里,O
似,O
乎,O
也,O
很,O
熟,O
悉,O
，,O
大,O
踏,O
步,O
直,O
奔,O
韩,O
理,O
所,O
在,O
的,O
屋,O
子,O
走,O
去,O
。,O
"
",O
"
",O
韩,O
立,O
三,O
叔,O
一,O
见,O
这,O
人,O
，,O
立,O
刻,O
恭,O
恭,O
敬,O
敬,O
的,O
上,O
前,O
施,O
了,O
一,O
个,O
礼,O
。,O
"
",O
"
",O
“,O
王,O
护,O
法,O
，,O
您,O
老,O
人,O
家,O
怎,O
吗,O
亲,O
自,O
带,O
人,O
来,O
了,O
？,O
”,O
"
",O
"
",O
“,O
哼,O
！,O
”,O
王,O
护,O
法,O
冷,O
哼,O
了,O
一,O
声,O
，,O
一,O
脸,O
的,O
傲,O
色,O
。,O
"
",O
"
",O
“,O
这,O
段,O
时,O
间,O
路,O
上,O
不,O
太,O
平,O
，,O
要,O
加,O
强,O
防,O
卫,O
，,O
长,O
老,O
命,O
我,O
亲,O
自,O
来,O
领,O
人,O
，,O
废,O
话,O
少,O
说,O
，,O
这,O
个,O
小,O
孩,O
就,O
是,O
你,O
要,O
推,O
举,O
的,O
人,O
？,O
”,O
"
",O
"
",O
“,O
是,O
的,O
，,O
是,O
的,O
，,O
这,O
是,O
我,O
本,O
家,O
的,O
亲,O
侄,O
子,O
，,O
还,O
望,O
王,O
护,O
法,O
路,O
上,O
多,O
照,O
应,O
一,O
下,O
。,O
”,O
"
",O
"
",O
韩,O
胖,O
子,O
看,O
到,O
这,O
汉,O
子,O
神,O
色,O
有,O
些,O
不,O
耐,O
烦,O
，,O
麻,O
利,O
的,O
从,O
身,O
上,O
取,O
出,O
个,O
沉,O
甸,O
甸,O
的,O
袋,O
子,O
隐,O
秘,O
的,O
递,O
了,O
过,O
去,O
"
",O
"
",O
王,O
护,O
法,O
掂,O
了,O
掂,O
袋,O
子,O
，,O
神,O
色,O
有,O
些,O
缓,O
松,O
了,O
下,O
来,O
。,O
"
",O
"
",O
“,O
韩,O
胖,O
子,O
，,O
你,O
挺,O
会,O
做,O
人,O
吗,O
！,O
你,O
侄,O
子,O
我,O
路,O
上,O
自,O
会,O
照,O
顾,O
一,O
二,O
的,O
，,O
时,O
间,O
不,O
早,O
了,O
，,O
还,O
是,O
赶,O
紧,O
上,O
路,O
吧,O
。,O
”,O
"
",O
"
",O
第,O
三,O
章,O
七,O
玄,O
门,O
"
",O
"
",O
车,O
内,O
的,O
气,O
味,O
显,O
然,O
并,O
不,O
好,O
闻,O
，,O
这,O
也,O
难,O
怪,O
本,O
应,O
只,O
能,O
乘,O
做,O
十,O
几,O
人,O
的,O
车,O
厢,O
挤,O
进,O
了,O
近,O
三,O
十,O
名,O
孩,O
童,O
。,O
虽,O
说,O
小,O
孩,O
块,O
头,O
比,O
成,O
年,O
人,O
小,O
很,O
多,O
，,O
但,O
仍,O
使,O
车,O
内,O
拥,O
挤,O
不,O
堪,O
。,O
"
",O
"
",O
韩,O
立,O
机,O
灵,O
的,O
把,O
瘦,O
弱,O
的,O
身,O
子,O
缩,O
到,O
车,O
厢,O
内,O
的,O
边,O
角,O
里,O
，,O
偷,O
偷,O
的,O
打,O
量,O
着,O
车,O
内,O
的,O
其,O
他,O
孩,O
童,O
。,O
"
",O
"
",O
来,O
参,O
加,O
入,O
门,O
考,O
查,O
的,O
孩,O
童,O
从,O
衣,O
着,O
打,O
扮,O
，,O
从,O
出,O
身,O
上,O
看,O
明,O
显,O
分,O
为,O
了,O
三,O
类,O
人,O
。,O
"
",O
"
",O
第,O
一,O
类,O
人,O
是,O
坐,O
在,O
车,O
厢,O
正,O
中,O
，,O
正,O
被,O
其,O
余,O
大,O
部,O
分,O
孩,O
童,O
簇,O
拥,O
其,O
中,O
的,O
锦,O
衣,O
少,O
年,O
这,O
一,O
类,O
人,O
。,O
"
",O
"
",O
这,O
名,O
少,O
年,O
叫,O
舞,O
岩,O
，,O
今,O
年,O
十,O
三,O
岁,O
，,O
是,O
车,O
内,O
年,O
龄,O
最,O
大,O
的,O
一,O
人,O
。,O
本,O
来,O
年,O
龄,O
已,O
过,O
了,O
规,O
定,O
，,O
但,O
其,O
有,O
一,O
表,O
姐,O
嫁,O
给,O
七,O
玄,O
门,O
内,O
的,O
一,O
名,O
掌,O
权,O
人,O
物,O
，,O
年,O
龄,O
问,O
题,O
自,O
然,O
也,O
就,O
不,O
成,O
问,O
题,O
了,O
。,O
舞,O
岩,O
家,O
开,O
了,O
一,O
间,O
武,O
馆,O
，,O
家,O
中,O
颇,O
为,O
富,O
裕,O
，,O
还,O
自,O
小,O
练,O
了,O
一,O
些,O
拳,O
脚,O
功,O
夫,O
，,O
虽,O
然,O
并,O
不,O
怎,O
吗,O
高,O
明,O
，,O
但,O
对,O
付,O
象,O
韩,O
立,O
这,O
样,O
只,O
有,O
一,O
些,O
笨,O
力,O
气,O
并,O
从,O
未,O
习,O
过,O
武,O
的,O
小,O
孩,O
，,O
还,O
是,O
绰,O
绰,O
有,O
余,O
。,O
"
",O
"
",O
很,O
显,O
然,O
像,O
舞,O
岩,O
这,O
类,O
人,O
，,O
家,O
里,O
有,O
钱,O
又,O
有,O
势,O
，,O
还,O
会,O
几,O
手,O
功,O
夫,O
，,O
自,O
然,O
就,O
自,O
的,O
成,O
为,O
了,O
车,O
内,O
大,O
部,O
分,O
孩,O
童,O
的,O
“,O
大,O
哥,O
”,O
。,O
"
",O
"
",O
另,O
一,O
类,O
人,O
就,O
是,O
簇,O
拥,O
着,O
舞,O
岩,O
的,O
这,O
些,O
孩,O
童,O
，,O
这,O
部,O
分,O
人,O
出,O
身,O
五,O
花,O
八,O
门,O
，,O
家,O
里,O
有,O
开,O
店,O
铺,O
的,O
，,O
有,O
打,O
工,O
的,O
，,O
有,O
靠,O
手,O
艺,O
吃,O
饭,O
的,O
…,O
…,O
等,O
等,O
，,O
但,O
都,O
有,O
同,O
一,O
个,O
特,O
点,O
就,O
是,O
：,O
都,O
是,O
在,O
城,O
镇,O
中,O
长,O
大,O
的,O
，,O
自,O
然,O
或,O
多,O
或,O
少,O
的,O
跟,O
家,O
里,O
大,O
人,O
学,O
会,O
了,O
一,O
些,O
察,O
颜,O
观,O
色,O
，,O
逐,O
利,O
而,O
行,O
的,O
本,O
事,O
，,O
因,O
此,O
这,O
些,O
人,O
都,O
簇,O
拥,O
着,O
舞,O
岩,O
，,O
并,O
左,O
一,O
声,O
“,O
舞,O
少,O
爷,O
”,O
右,O
一,O
声,O
“,O
舞,O
大,O
哥,O
”,O
的,O
称,O
呼,O
着,O
，,O
舞,O
岩,O
看,O
起,O
来,O
对,O
此,O
早,O
以,O
习,O
以,O
为,O
常,O
，,O
非,O
常,O
的,O
受,O
用,O
这,O
些,O
称,O
呼,O
。,O
"
",O
"
",O
最,O
后,O
一,O
类,O
人,O
就,O
是,O
韩,O
立,O
这,O
类,O
人,O
，,O
这,O
类,O
人,O
都,O
来,O
自,O
偏,O
僻,O
的,O
穷,O
乡,O
僻,O
壤,O
，,O
家,O
里,O
一,O
般,O
都,O
是,O
靠,O
山,O
吃,O
山,O
，,O
靠,O
水,O
吃,O
水,O
，,O
非,O
常,O
的,O
穷,O
苦,O
。,O
这,O
类,O
人,O
在,O
车,O
里,O
是,O
最,O
少,O
的,O
了,O
，,O
只,O
有,O
五,O
六,O
人,O
，,O
神,O
态,O
多,O
半,O
畏,O
手,O
畏,O
脚,O
不,O
敢,O
大,O
声,O
言,O
语,O
，,O
只,O
是,O
看,O
别,O
人,O
放,O
声,O
说,O
笑,O
，,O
和,O
不,O
时,O
大,O
声,O
喧,O
闹,O
的,O
那,O
部,O
分,O
童,O
子,O
形,O
成,O
了,O
鲜,O
明,O
的,O
对,O
比,O
。,O
"
",O
"
",O
马,O
车,O
从,O
青,O
牛,O
镇,O
出,O
一,O
路,O
向,O
西,O
飞,O
奔,O
，,O
路,O
途,O
中,O
又,O
去,O
了,O
好,O
几,O
个,O
地,O
方,O
，,O
又,O
接,O
了,O
几,O
个,O
孩,O
童,O
，,O
终,O
于,O
在,O
第,O
五,O
天,O
傍,O
晚,O
时,O
分,O
赶,O
到,O
了,O
彩,O
霞,O
山,O
，,O
七,O
玄,O
门,O
总,O
门,O
所,O
在,O
地,O
。,O
"
",O
"
",O
所,O
有,O
的,O
孩,O
子,O
一,O
下,O
车,O
，,O
都,O
被,O
彩,O
霞,O
山,O
那,O
五,O
彩,O
的,O
落,O
日,O
美,O
景,O
深,O
深,O
的,O
迷,O
住,O
了,O
，,O
直,O
到,O
王,O
护,O
法,O
催,O
促,O
声,O
起,O
，,O
大,O
家,O
才,O
清,O
醒,O
过,O
来,O
继,O
续,O
往,O
前,O
走,O
。,O
"
",O
"
",O
彩,O
霞,O
山,O
原,O
名,O
落,O
凤,O
山,O
，,O
相,O
传,O
古,O
时,O
一,O
头,O
五,O
色,O
彩,O
凤,O
落,O
在,O
此,O
地,O
，,O
化,O
成,O
此,O
山,O
。,O
后,O
由,O
于,O
来,O
此,O
的,O
人,O
现,O
此,O
山,O
在,O
落,O
日,O
时,O
分,O
美,O
丽,O
异,O
常,O
，,O
犹,O
如,O
彩,O
霞,O
笼,O
罩,O
，,O
又,O
被,O
人,O
改,O
为,O
彩,O
霞,O
山,O
。,O
当,O
然,O
此,O
山,O
自,O
从,O
被,O
七,O
玄,O
门,O
占,O
有,O
后,O
，,O
外,O
人,O
自,O
然,O
不,O
能,O
再,O
来,O
此,O
随,O
意,O
欣,O
赏,O
如,O
此,O
美,O
景,O
。,O
"
",O
"
",O
彩,O
霞,O
山,O
是,O
镜,O
州,O
境,O
内,O
第,O
二,O
大,O
山,O
，,O
除,O
了,O
另,O
一,O
座,O
百,O
莽,O
山,O
，,O
就,O
数,O
此,O
山,O
占,O
地,O
最,O
广,O
，,O
方,O
圆,O
十,O
几,O
里,O
内,O
都,O
是,O
此,O
山,O
的,O
山,O
脉,O
所,O
在,O
。,O
此,O
山,O
拥,O
有,O
大,O
大,O
小,O
小,O
的,O
山,O
峰,O
十,O
几,O
个,O
，,O
各,O
个,O
都,O
十,O
分,O
险,O
要,O
，,O
因,O
此,O
全,O
都,O
被,O
七,O
玄,O
门,O
各,O
个,O
分,O
堂,O
所,O
占,O
据,O
。,O
彩,O
霞,O
山,O
的,O
主,O
峰,O
“,O
落,O
日,O
峰,O
”,O
更,O
是,O
险,O
恶,O
无,O
比,O
，,O
不,O
但,O
奇,O
高,O
陡,O
峭,O
，,O
而,O
且,O
从,O
山,O
底,O
到,O
峰,O
顶,O
只,O
有,O
一,O
条,O
路,O
可,O
走,O
，,O
七,O
玄,O
门,O
将,O
总,O
堂,O
便,O
放,O
在,O
此,O
处,O
后,O
，,O
又,O
在,O
这,O
条,O
路,O
险,O
要,O
之,O
处,O
，,O
一,O
连,O
设,O
下,O
了,O
十,O
三,O
处,O
或,O
明,O
或,O
暗,O
的,O
哨,O
卡,O
，,O
可,O
称,O
的,O
上,O
是,O
万,O
无,O
一,O
失,O
，,O
高,O
枕,O
无,O
忧,O
。,O
"
",O
"
",O
韩,O
立,O
边,O
打,O
量,O
着,O
四,O
周,O
边,O
跟,O
着,O
前,O
边,O
的,O
人,O
向,O
前,O
走,O
，,O
忽,O
然,O
前,O
头,O
的,O
队,O
伍,O
停,O
了,O
下,O
来,O
，,O
接,O
着,O
传,O
来,O
一,O
声,O
豪,O
爽,O
的,O
话,O
语,O
声,O
。,O
"
",O
"
",O
“,O
王,O
老,O
弟,O
，,O
怎,O
么,O
才,O
到,O
？,O
可,O
比,O
预,O
定,O
时,O
间,O
晚,O
了,O
两,O
天,O
。,O
”,O
"
",O
"
",O
“,O
岳,O
堂,O
主,O
，,O
路,O
上,O
耽,O
搁,O
了,O
些,O
时,O
间,O
，,O
老,O
烦,O
您,O
老,O
费,O
心,O
了,O
。,O
”,O
王,O
护,O
法,O
站,O
在,O
人,O
群,O
前,O
，,O
恭,O
敬,O
的,O
向,O
一,O
位,O
红,O
脸,O
的,O
老,O
者,O
施,O
了,O
一,O
礼,O
，,O
一,O
改,O
路,O
上,O
一,O
直,O
的,O
跋,O
扈,O
神,O
色,O
，,O
脸,O
上,O
露,O
出,O
几,O
分,O
媚,O
色,O
。,O
"
",O
"
",O
“,O
这,O
是,O
第,O
几,O
批,O
送,O
到,O
山,O
上,O
的,O
弟,O
子,O
了,O
？,O
”,O
"
",O
"
",O
“,O
第,O
十,O
七,O
批,O
人,O
了,O
。,O
”,O
"
",O
"
",O
“,O
恩,O
！,O
”,O
这,O
位,O
岳,O
堂,O
主,O
大,O
模,O
大,O
样,O
的,O
看,O
了,O
几,O
眼,O
韩,O
立,O
他,O
们,O
。,O
"
",O
"
",O
“,O
送,O
到,O
清,O
客,O
院,O
，,O
让,O
他,O
们,O
好,O
好,O
休,O
息,O
一,O
晚,O
，,O
明,O
天,O
一,O
早,O
就,O
开,O
始,O
选,O
拔,O
合,O
格,O
弟,O
子,O
。,O
没,O
过,O
关,O
的,O
，,O
及,O
早,O
让,O
他,O
们,O
下,O
山,O
，,O
免,O
的,O
犯,O
了,O
山,O
上,O
的,O
规,O
矩,O
。,O
”,O
"
",O
"
",O
“,O
遵,O
命,O
，,O
岳,O
堂,O
主,O
。,O
”,O
"
",O
"
",O
走,O
在,O
上,O
山,O
的,O
石,O
阶,O
上,O
，,O
所,O
有,O
的,O
小,O
孩,O
都,O
兴,O
奋,O
不,O
已,O
，,O
但,O
没,O
有,O
人,O
敢,O
大,O
声,O
说,O
话,O
，,O
虽,O
然,O
众,O
人,O
年,O
纪,O
都,O
不,O
大,O
，,O
却,O
都,O
知,O
道,O
这,O
里,O
就,O
是,O
决,O
定,O
自,O
己,O
未,O
来,O
命,O
运,O
的,O
地,O
方,O
。,O
"
",O
"
",O
王,O
护,O
法,O
一,O
边,O
在,O
前,O
面,O
带,O
路,O
，,O
一,O
边,O
面,O
带,O
微,O
笑,O
的,O
与,O
路,O
上,O
遇,O
到,O
的,O
人,O
打,O
着,O
招,O
呼,O
，,O
可,O
以,O
看,O
的,O
出,O
他,O
在,O
门,O
内,O
熟,O
人,O
很,O
多,O
，,O
人,O
缘,O
不,O
错,O
。,O
"
",O
"
",O
一,O
路,O
遇,O
到,O
的,O
人,O
大,O
都,O
身,O
穿,O
青,O
缎,O
衣,O
，,O
身,B-WEAPON
上,I-WEAPON
或,I-WEAPON
挎,I-WEAPON
着,I-WEAPON
刀,I-WEAPON
，,O
或,B-WEAPON
背,I-WEAPON
着,I-WEAPON
剑,I-WEAPON
，,O
偶,O
尔,O
一,O
些,O
赤,O
授,O
空,O
拳,O
的,O
人,O
腰,O
间,O
也,O
鼓,O
鼓,O
囊,O
囊,O
的,O
，,O
不,O
知,O
揣,O
着,O
升,O
吗,O
东,O
西,O
，,O
从,O
行,O
为,O
举,O
止,O
上,O
，,O
可,O
以,O
看,O
出,O
这,O
些,O
人,O
身,O
手,O
矫,O
健,O
，,O
都,O
有,O
一,O
身,O
不,O
错,O
的,O
功,O
夫,O
在,O
身,O
。,O
"
",O
"
",O
韩,O
立,O
等,O
人,O
被,O
带,O
到,O
一,O
座,O
较,O
矮,O
的,O
山,O
峰,O
上,O
，,O
山,O
顶,O
有,O
一,O
片,O
土,O
房,O
，,O
在,O
这,O
里,O
韩,O
立,O
等,O
人,O
住,O
了,O
一,O
宿,O
。,O
在,O
晚,O
上,O
的,O
睡,O
梦,O
中,O
，,O
韩,O
立,O
在,O
梦,O
里,O
梦,O
到,O
自,O
己,O
身,O
穿,O
锦,O
衣,O
，,O
手,B-WEAPON
拿,I-WEAPON
金,I-WEAPON
剑,I-WEAPON
，,O
身,O
怀,O
绝,O
世,O
武,O
功,O
，,O
把,O
村,O
里,O
自,O
己,O
一,O
直,O
都,O
打,O
不,O
过,O
的,O
铁,O
匠,O
的,O
儿,O
子,O
痛,O
打,O
了,O
一,O
顿,O
，,O
好,O
不,O
威,O
风,O
，,O
直,O
到,O
第,O
二,O
天,O
早,O
上,O
起,O
来,O
仍,O
回,O
味,O
不,O
已,O
。,O
"
",O
"
",O
早,O
上,O
起,O
来,O
后,O
，,O
王,O
护,O
法,O
并,O
没,O
有,O
让,O
大,O
家,O
吃,O
早,O
饭,O
，,O
直,O
接,O
把,O
众,O
人,O
带,O
到,O
山,O
下,O
的,O
一,O
大,O
片,O
种,O
满,O
竹,O
子,O
的,O
斜,O
坡,O
跟,O
前,O
。,O
在,O
那,O
里,O
，,O
昨,O
天,O
已,O
见,O
过,O
的,O
姓,O
岳,O
的,O
堂,O
主,O
和,O
其,O
他,O
几,O
位,O
不,O
认,O
识,O
的,O
年,O
青,O
人,O
已,O
等,O
在,O
那,O
里,O
。,O
"
",O
"
",O
第,O
四,O
章,O
炼,O
骨,O
崖,O
"
",O
"
",O
岳,O
堂,O
主,O
在,O
众,O
人,O
之,O
前,O
大,O
声,O
道,O
：,O
“,O
大,O
家,O
听,O
好,O
，,O
从,O
竹,O
林,O
中,O
的,O
小,O
路,O
往,O
前,O
走,O
，,O
可,O
以,O
到,O
达,O
七,O
玄,O
门,O
的,O
炼,O
骨,O
崖,O
，,O
第,O
一,O
段,O
路,O
是,O
竹,O
林,O
地,O
段,O
，,O
再,O
来,O
是,O
岩,O
壁,O
地,O
带,O
，,O
最,O
后,O
是,O
一,O
个,O
山,O
崖,O
，,O
能,O
到,O
崖,O
顶,O
的,O
才,O
能,O
进,O
入,O
七,O
玄,O
门,O
，,O
要,O
是,O
正,O
午,O
前,O
无,O
法,O
到,O
达,O
，,O
虽,O
然,O
不,O
能,O
成,O
为,O
正,O
式,O
弟,O
子,O
，,O
但,O
要,O
是,O
表,O
现,O
有,O
可,O
圈,O
可,O
点,O
之,O
处,O
，,O
可,O
以,O
收,O
为,O
记,O
名,O
弟,O
子,O
。,O
”,O
"
",O
"
",O
韩,O
立,O
自,O
然,O
不,O
明,O
“,O
记,O
名,O
弟,O
子,O
”,O
的,O
含,O
义,O
，,O
只,O
知,O
道,O
反,O
正,O
要,O
往,O
前,O
走,O
要,O
爬,O
山,O
就,O
是,O
了,O
，,O
向,O
前,O
眺,O
望,O
了,O
一,O
眼,O
，,O
是,O
一,O
面,O
不,O
算,O
陡,O
